pclass,survived,sex,age,sibsp,parch,ticket,fare,cabin,embarked,boat,body,home.dest,last_name,first_name,title
2,1,1,30.0,1,0,2148.0,13.8583,80,1,12.0,160.8099173553719,"Barcelona, Spain / Havana, Cuba",Duran y More, Florentina,Miss
2,0,0,23.0,0,0,29751.0,13.0,80,0,13.0,160.8099173553719,"England / Detroit, MI",Eitemiller, George Floyd,Mr
2,0,0,21.0,0,0,236854.0,13.0,80,0,13.0,160.8099173553719,"Goteborg, Sweden / Rockford, IL",Enander, Ingvar,Mr
2,0,0,18.0,0,0,236171.0,13.0,80,0,13.0,160.8099173553719,"Oslo, Norway Bayonne, NJ",Fahlstrom, Arne Jonas,Mr
2,0,0,40.0,1,0,2926.0,26.0,80,0,13.0,286.0,"England / Philadelphia, PA",Faunthorpe, Harry,Mr
2,1,1,29.0,1,0,2926.0,26.0,80,0,16.0,160.8099173553719,"New York, NY",Faunthorpe, Lizzie (Elizabeth Anne Wilkinson),Mrs
2,0,0,18.0,0,0,15185.0,10.5,80,0,13.0,160.8099173553719,"Cornwall / Houghton, MI",Fillbrook, Joseph Charles,Mr
2,0,0,36.0,0,0,229236.0,13.0,80,0,13.0,236.0,"Rochester, NY",Fox, Stanley Hubert,Mr
2,0,0,29.8811345124283,0,0,239854.0,0.0,80,0,13.0,160.8099173553719,Belfast,Frost," Anthony Wood ""Archie""",Mr
2,0,1,38.0,0,0,237671.0,13.0,80,0,13.0,160.8099173553719,"Janjgir, India / Pennsylvania",Funk, Annie Clemmer,Miss
2,0,0,35.0,0,0,239865.0,26.0,80,0,13.0,322.0,"Liverpool / Montreal, PQ",Fynney, Joseph J,Mr
2,0,0,38.0,1,0,28664.0,21.0,80,0,13.0,160.8099173553719,"Cornwall / Clear Creek, CO",Gale, Harry,Mr
2,0,0,34.0,1,0,28664.0,21.0,80,0,13.0,160.8099173553719,"Cornwall / Clear Creek, CO",Gale, Shadrach,Mr
2,1,1,34.0,0,0,243880.0,13.0,80,0,12.0,160.8099173553719,"Brooklyn, NY",Garside, Ethel,Miss
2,0,0,16.0,0,0,239865.0,26.0,80,0,13.0,160.8099173553719,"Liverpool / Montreal, PQ",Gaskell, Alfred,Mr
2,0,0,26.0,0,0,31028.0,10.5,80,0,13.0,160.8099173553719,"Guernsey / Elizabeth, NJ",Gavey, Lawrence,Mr
2,0,0,47.0,0,0,30769.0,10.5,80,0,13.0,160.8099173553719,Cornwall,Gilbert, William,Mr
2,0,0,21.0,1,0,28133.0,11.5,80,0,13.0,160.8099173553719,"Cornwall / Camden, NJ",Giles, Edgar,Mr
2,0,0,21.0,1,0,28134.0,11.5,80,0,13.0,160.8099173553719,"Cornwall / Camden, NJ",Giles, Frederick Edward,Mr
2,0,0,24.0,0,0,248726.0,13.5,80,0,13.0,297.0,"West Kensington, London",Giles, Ralph,Mr
2,0,0,24.0,0,0,233866.0,13.0,80,0,13.0,155.0,"Clevedon, England",Gill, John William,Mr
2,0,0,34.0,0,0,12233.0,13.0,80,0,13.0,160.8099173553719,"Vancouver, BC",Gillespie, William Henry,Mr
2,0,0,30.0,0,0,250646.0,13.0,80,0,13.0,305.0,"New York, NY",Givard, Hans Kristensen,Mr
2,0,0,52.0,0,0,250647.0,13.0,80,0,13.0,19.0,"Bronx, NY",Greenberg, Samuel,Mr
2,0,0,30.0,0,0,250653.0,13.0,80,0,13.0,75.0,"Auburn, NY",Hale, Reginald,Mr
2,1,0,0.6667,1,1,250649.0,14.5,80,0,4.0,160.8099173553719,"Detroit, MI",Hamalainen, Viljo,Master
2,1,1,24.0,0,2,250649.0,14.5,80,0,4.0,160.8099173553719,"Detroit, MI",Hamalainen, William (Anna),Mrs
2,0,0,44.0,0,0,248746.0,13.0,80,0,13.0,35.0,"Seattle, WA / Toledo, OH",Harbeck, William H,Mr
2,1,1,6.0,0,1,248727.0,33.0,80,0,11.0,160.8099173553719,"Denmark Hill, Surrey / Chicago",Harper," Annie Jessie ""Nina""",Miss
2,0,0,28.0,0,1,248727.0,33.0,80,0,13.0,160.8099173553719,"Denmark Hill, Surrey / Chicago",Harper, John,Rev
2,1,0,62.0,0,0,752.0,10.5,80,0,15.0,160.8099173553719,London,Harris, George,Mr
2,0,0,30.0,0,0,14208.0,10.5,80,0,13.0,160.8099173553719,"Walthamstow, England",Harris, Walter,Mr
2,1,1,7.0,0,2,13529.0,26.25,80,0,14.0,160.8099173553719,"Ilford, Essex / Winnipeg, MB",Hart, Eva Miriam,Miss
2,0,0,43.0,1,1,13529.0,26.25,80,0,13.0,160.8099173553719,"Ilford, Essex / Winnipeg, MB",Hart, Benjamin,Mr
2,1,1,45.0,1,1,13529.0,26.25,80,0,14.0,160.8099173553719,"Ilford, Essex / Winnipeg, MB",Hart, Benjamin (Esther Ada Bloomfield),Mrs
2,1,1,24.0,1,2,220845.0,65.0,80,0,9.0,160.8099173553719,"Somerset / Bernardsville, NJ",Herman, Alice,Miss
2,1,1,24.0,1,2,220845.0,65.0,80,0,9.0,160.8099173553719,"Somerset / Bernardsville, NJ",Herman, Kate,Miss
2,0,0,49.0,1,2,220845.0,65.0,80,0,13.0,160.8099173553719,"Somerset / Bernardsville, NJ",Herman, Samuel,Mr
2,1,1,48.0,1,2,220845.0,65.0,80,0,9.0,160.8099173553719,"Somerset / Bernardsville, NJ",Herman, Samuel (Jane Laver),Mrs
2,1,1,55.0,0,0,248706.0,16.0,80,0,13.0,160.8099173553719,"India / Rapid City, SD",Hewlett, (Mary D Kingcome) ,Mrs
2,0,0,24.0,2,0,14879.0,73.5,80,0,13.0,160.8099173553719,"West Hampstead, London / Neepawa, MB",Hickman, Leonard Mark,Mr
2,0,0,32.0,2,0,14879.0,73.5,80,0,13.0,256.0,"West Hampstead, London / Neepawa, MB",Hickman, Lewis,Mr
2,0,0,21.0,2,0,14879.0,73.5,80,0,13.0,160.8099173553719,"West Hampstead, London / Neepawa, MB",Hickman, Stanley George,Mr
2,0,1,18.0,1,1,250650.0,13.0,80,0,13.0,160.8099173553719,"Kontiolahti, Finland / Detroit, MI",Hiltunen, Marta,Miss
2,1,1,20.0,2,1,29105.0,23.0,80,0,4.0,160.8099173553719,"Cornwall / Akron, OH",Hocking," Ellen ""Nellie""",Miss
2,0,0,23.0,2,1,29104.0,11.5,80,0,13.0,160.8099173553719,"Cornwall / Akron, OH",Hocking, Richard George,Mr
2,0,0,36.0,0,0,242963.0,13.0,80,0,13.0,160.8099173553719,"Devonport, England",Hocking, Samuel James Metcalfe,Mr
2,1,1,54.0,1,3,29105.0,23.0,80,0,4.0,160.8099173553719,"Cornwall / Akron, OH",Hocking, Elizabeth (Eliza Needs),Mrs
2,0,0,50.0,0,0,250643.0,13.0,80,0,13.0,149.0,Southampton,Hodges, Henry Price,Mr
2,0,0,44.0,1,0,26707.0,26.0,80,0,13.0,160.8099173553719,"England / Sacramento, CA",Hold, Stephen,Mr
2,1,1,29.0,1,0,26707.0,26.0,80,0,10.0,160.8099173553719,"England / Sacramento, CA",Hold, Stephen (Annie Margaret Hill),Mrs
2,0,0,21.0,0,0,14879.0,73.5,80,0,13.0,160.8099173553719,"New Forest, England",Hood, Ambrose Jr,Mr
2,1,0,42.0,0,0,237798.0,13.0,80,0,10.0,160.8099173553719,"Tokyo, Japan",Hosono, Masabumi,Mr
2,0,0,63.0,1,0,24065.0,26.0,80,0,13.0,160.8099173553719,"Swindon, England",Howard, Benjamin,Mr
2,0,1,60.0,1,0,24065.0,26.0,80,0,13.0,160.8099173553719,"Swindon, England",Howard, Benjamin (Ellen Truelove Arman),Mrs
2,0,0,33.0,0,0,1585.0,12.275,80,0,13.0,160.8099173553719,"Philadelphia, PA",Hunt, George Henry,Mr
2,1,1,17.0,0,0,14885.0,10.5,80,0,13.0,160.8099173553719,Guernsey,Ilett, Bertha,Miss
2,0,0,42.0,1,0,243847.0,27.0,80,0,13.0,160.8099173553719,London,Jacobsohn, Sidney Samuel,Mr
2,1,1,24.0,2,1,243847.0,27.0,80,0,12.0,160.8099173553719,London,Jacobsohn, Sidney Samuel (Amy Frances Christy),Mrs
2,0,0,47.0,0,0,237565.0,15.0,80,0,13.0,160.8099173553719,"North Evington, England",Jarvis, John Denzil,Mr
2,0,0,24.0,2,0,31029.0,31.5,80,0,13.0,160.8099173553719,"Guernsey / Elizabeth, NJ",Jefferys, Clifford Thomas,Mr
2,0,0,22.0,2,0,31029.0,31.5,80,0,13.0,160.8099173553719,"Guernsey / Elizabeth, NJ",Jefferys, Ernest Wilfred,Mr
2,0,0,32.0,0,0,33111.0,10.5,80,0,13.0,160.8099173553719,"St Ives, Cornwall / Houghton, MI",Jenkin, Stephen Curnow,Mr
2,1,1,23.0,0,0,541.0,13.7917,117,1,11.0,160.8099173553719,"New York, NY",Jerwan, Amin S (Marie Marthe Thuillard),Mrs
2,0,0,34.0,1,0,244367.0,26.0,80,0,13.0,283.0,"Moscow / Bronx, NY",Kantor, Sinai,Mr
2,1,1,24.0,1,0,244367.0,26.0,80,0,12.0,160.8099173553719,"Moscow / Bronx, NY",Kantor, Sinai (Miriam Sternin),Mrs
2,0,1,22.0,0,0,13534.0,21.0,80,0,13.0,160.8099173553719,"India / Pittsburgh, PA",Karnes, J Frank (Claire Bennett),Mrs
2,1,1,29.8811345124283,0,0,226593.0,12.35,148,2,10.0,160.8099173553719,"Harrisburg, PA",Keane, Nora A,Miss
2,0,0,35.0,0,0,233734.0,12.35,80,2,13.0,160.8099173553719,"New York, NY",Keane, Daniel,Mr
2,1,1,45.0,0,0,223596.0,13.5,80,0,9.0,160.8099173553719,"London / New York, NY",Kelly," Florence ""Fannie""",Mrs
2,0,0,57.0,0,0,219533.0,12.35,80,2,13.0,160.8099173553719,"Glasgow / Bangor, ME",Kirkland, Charles Leonard,Rev
2,0,0,29.8811345124283,0,0,239855.0,0.0,80,0,13.0,160.8099173553719,Belfast,Knight, Robert J,Mr
2,0,0,31.0,0,0,18723.0,10.5,80,0,13.0,165.0,"Sweden / Arlington, NJ",Kvillner, Johan Henrik Johannesson,Mr
2,0,1,26.0,1,1,250651.0,26.0,80,0,13.0,160.8099173553719,"Minneapolis, MN",Lahtinen, William (Anna Sylfven),Mrs
2,0,0,30.0,1,1,250651.0,26.0,80,0,13.0,160.8099173553719,"Minneapolis, MN",Lahtinen, William,Rev
2,0,0,29.8811345124283,0,0,240261.0,10.7083,80,2,13.0,160.8099173553719,"New York, NY",Lamb, John Joseph,Mr
2,1,1,1.0,1,2,2123.0,41.5792,80,1,14.0,160.8099173553719,Paris / Haiti,Laroche, Louise,Miss
2,1,1,3.0,1,2,2123.0,41.5792,80,1,14.0,160.8099173553719,Paris / Haiti,Laroche, Simonne Marie Anne Andree,Miss
2,0,0,25.0,1,2,2123.0,41.5792,80,1,13.0,160.8099173553719,Paris / Haiti,Laroche, Joseph Philippe Lemercier,Mr
2,1,1,22.0,1,2,2123.0,41.5792,80,1,14.0,160.8099173553719,Paris / Haiti,Laroche, Joseph (Juliette Marie Louise Lafargue),Mrs
2,1,1,17.0,0,0,1748.0,12.0,80,1,12.0,160.8099173553719,"Berne, Switzerland / Central City, IA",Lehmann, Bertha,Miss
2,1,1,29.8811345124283,0,0,248727.0,33.0,80,0,11.0,160.8099173553719,"London / Chicago, IL",Leitch, Jessie Wills,Miss
2,1,1,34.0,0,0,34260.0,10.5,181,0,14.0,160.8099173553719,"Chicago, IL",Lemore, (Amelia Milley),Mrs
2,0,0,36.0,0,0,2163.0,12.875,117,1,13.0,160.8099173553719,"Montreal, PQ",Levy, Rene Jacques,Mr
2,0,0,24.0,0,0,29566.0,10.5,80,0,13.0,108.0,"New York, NY",Leyson, Robert William Norman,Mr
2,0,0,61.0,0,0,235509.0,12.35,80,2,13.0,160.8099173553719,"New York, NY",Lingane, John,Mr
2,0,0,50.0,1,0,3085.0,26.0,80,0,13.0,121.0,"Weston-Super-Mare, Somerset",Louch, Charles Alexander,Mr
2,1,1,42.0,1,0,3085.0,26.0,80,0,13.0,160.8099173553719,"Weston-Super-Mare, Somerset",Louch, Charles Alexander (Alice Adelaide Slow),Mrs
2,0,1,57.0,0,0,3.0,10.5,172,0,13.0,52.0,"Southampton / New York, NY",Mack, (Mary),Mrs
2,0,0,29.8811345124283,0,0,237735.0,15.0458,117,1,13.0,160.8099173553719,Paris,Malachard, Noel,Mr
2,1,0,1.0,0,2,2079.0,37.0042,80,1,10.0,160.8099173553719,"Paris / Montreal, PQ",Mallet, Andre,Master
2,0,0,31.0,1,1,2079.0,37.0042,80,1,13.0,160.8099173553719,"Paris / Montreal, PQ",Mallet, Albert,Mr
2,1,1,24.0,1,1,2079.0,37.0042,80,1,10.0,160.8099173553719,"Paris / Montreal, PQ",Mallet, Albert (Antoinette Magnin),Mrs
2,0,0,29.8811345124283,0,0,32861.0,15.5792,80,1,13.0,160.8099173553719,"New York, NY",Mangiavacchi, Serafino Emilio,Mr
2,0,0,30.0,0,0,28228.0,13.0,80,0,13.0,160.8099173553719,"St Austall, Cornwall",Matthews, William John,Mr
2,0,0,40.0,0,0,239059.0,16.0,80,0,13.0,160.8099173553719,"Weston-Super-Mare / Moose Jaw, SK",Maybery, Frank Hubert,Mr
2,0,0,32.0,0,0,237216.0,13.5,80,0,13.0,209.0,"Sydney, Australia",McCrae, Arthur Gordon,Mr
2,0,0,30.0,0,0,233478.0,13.0,80,0,13.0,160.8099173553719,"Sarnia, ON",McCrie, James Matthew,Mr
2,0,0,46.0,0,0,28403.0,26.0,80,0,13.0,160.8099173553719,"Rochester, NY",McKane, Peter David,Mr
2,1,1,13.0,0,1,250644.0,19.5,80,0,14.0,160.8099173553719,"England / Bennington, VT",Mellinger, Madeleine Violet,Miss
2,1,1,41.0,0,1,250644.0,19.5,80,0,14.0,160.8099173553719,"England / Bennington, VT",Mellinger, (Elizabeth Anne Maidment),Mrs
2,1,0,19.0,0,0,751.0,10.5,80,0,13.0,160.8099173553719,"Chelsea, London",Mellors, William John,Mr
2,0,0,39.0,0,0,248723.0,13.0,80,0,13.0,160.8099173553719,"Harrow-on-the-Hill, Middlesex",Meyer, August,Mr
2,0,0,48.0,0,0,234360.0,13.0,80,0,13.0,271.0,"Copenhagen, Denmark",Milling, Jacob Christian,Mr
2,0,0,70.0,0,0,24580.0,10.5,80,0,13.0,160.8099173553719,"Guernsey / Montclair, NJ and/or Toledo, Ohio",Mitchell, Henry Michael,Mr
2,0,0,27.0,0,0,211536.0,13.0,80,0,13.0,160.8099173553719,"Worcester, MA",Montvila, Juozas,Rev
2,0,0,54.0,0,0,29011.0,14.0,80,0,13.0,160.8099173553719,"Frankfort, KY",Moraweck, Ernest,Dr
2,0,0,39.0,0,0,250655.0,26.0,80,0,13.0,160.8099173553719,"New York, NY",Morley," Henry Samuel (""Mr Henry Marshall"")",Mr
2,0,0,16.0,0,0,3.0,10.5,80,0,13.0,160.8099173553719,"Halesworth, England",Mudd, Thomas Charles,Mr
2,0,0,62.0,0,0,240276.0,9.6875,80,2,13.0,160.8099173553719,"Cambridge, MA",Myles, Thomas Francis,Mr
2,0,0,32.5,1,0,237736.0,30.0708,80,1,13.0,43.0,"New York, NY",Nasser, Nicholas,Mr
2,1,1,14.0,1,0,237736.0,30.0708,80,1,13.0,160.8099173553719,"New York, NY",Nasser, Nicholas (Adele Achem),Mrs
2,1,0,2.0,1,1,230080.0,26.0,180,0,13.0,160.8099173553719,"Nice, France",Navratil, Edmond Roger,Master
2,1,0,3.0,1,1,230080.0,26.0,180,0,13.0,160.8099173553719,"Nice, France",Navratil, Michel M,Master
2,0,0,36.5,0,2,230080.0,26.0,180,0,13.0,15.0,"Nice, France",Navratil," Michel (""Louis M Hoffman"")",Mr
2,0,0,26.0,0,0,244368.0,13.0,180,0,13.0,160.8099173553719,"Boston, MA",Nesson, Israel,Mr
2,0,0,19.0,1,1,33112.0,36.75,80,0,13.0,101.0,"Cornwall / Hancock, MI",Nicholls, Joseph Charles,Mr
2,0,0,28.0,0,0,218629.0,13.5,80,0,13.0,287.0,Glasgow,Norman, Robert Douglas,Mr
2,1,0,20.0,0,0,2166.0,13.8625,134,1,7.0,160.8099173553719,"Cologne, Germany",Nourney," Alfred (""Baron von Drachstedt"")",Mr
2,1,1,29.0,0,0,29395.0,10.5,181,0,11.0,160.8099173553719,"Folkstone, Kent / New York, NY",Nye, (Elizabeth Ramell),Mrs
2,0,0,39.0,0,0,28213.0,13.0,80,0,13.0,160.8099173553719,"Middleburg Heights, OH",Otter, Richard,Mr
2,1,0,22.0,0,0,14260.0,10.5,80,0,13.0,160.8099173553719,"Pondersend, England / New Durham, NJ",Oxenham, Percy Thomas,Mr
2,1,0,29.8811345124283,0,0,2146.0,13.8625,80,1,9.0,160.8099173553719,"Spain / Havana, Cuba",Padro y Manent, Julian,Mr
2,0,0,23.0,0,0,244278.0,10.5,80,0,13.0,160.8099173553719,"Hamilton, ON",Pain, Alfred,Dr
2,1,0,29.0,0,0,2147.0,13.8583,80,1,9.0,160.8099173553719,"Spain / Havana, Cuba",Pallas y Castello, Emilio,Mr
2,0,0,28.0,0,0,14888.0,10.5,80,0,13.0,160.8099173553719,"St Andrews, Guernsey",Parker, Clifford Richard,Mr
2,0,0,29.8811345124283,0,0,239853.0,0.0,80,0,13.0,160.8099173553719,Belfast,Parkes," Francis ""Frank""",Mr
2,1,1,50.0,0,1,230433.0,26.0,80,0,12.0,160.8099173553719,"Woodford County, KY",Parrish, (Lutie Davis),Mrs
2,0,0,19.0,0,0,28665.0,10.5,80,0,13.0,160.8099173553719,"Gunnislake, England / Butte, MT",Pengelly, Frederick William,Mr
2,0,0,29.8811345124283,0,0,2131.0,15.05,80,1,13.0,160.8099173553719,"New York, NY",Pernot, Rene,Mr
2,0,0,41.0,0,0,237393.0,13.0,80,0,13.0,160.8099173553719,"New York, NY",Peruschitz, Joseph Maria,Rev
2,1,1,21.0,0,1,2.0,21.0,80,0,12.0,160.8099173553719,"Ilfracombe, Devon",Phillips, Alice Frances Louisa,Miss
2,1,1,19.0,0,0,250655.0,26.0,80,0,11.0,160.8099173553719,"Worcester, England",Phillips," Kate Florence (""Mrs Kate Louise Phillips Marshall"")",Miss
2,0,0,43.0,0,1,2.0,21.0,80,0,13.0,160.8099173553719,"Ilfracombe, Devon",Phillips, Escott Robert,Mr
2,1,1,32.0,0,0,234604.0,13.0,80,0,9.0,160.8099173553719,Russia,Pinsky, (Rosa),Mrs
2,0,0,34.0,0,0,250647.0,13.0,80,0,13.0,160.8099173553719,"Denmark / New York, NY",Ponesell, Martin,Mr
2,1,0,30.0,0,0,34644.0,12.7375,80,1,14.0,160.8099173553719,"Milford, NH",Portaluppi, Emilio Ilario Giuseppe,Mr
2,0,0,27.0,0,0,2168.0,15.0333,80,1,13.0,160.8099173553719,Paris,Pulbaum, Franz,Mr
2,1,1,2.0,1,1,26360.0,26.0,80,0,11.0,160.8099173553719,"Plymouth, Devon / Detroit, MI",Quick, Phyllis May,Miss
2,1,1,8.0,1,1,26360.0,26.0,80,0,11.0,160.8099173553719,"Plymouth, Devon / Detroit, MI",Quick, Winifred Vera,Miss
2,1,1,33.0,0,2,26360.0,26.0,80,0,11.0,160.8099173553719,"Plymouth, Devon / Detroit, MI",Quick, Frederick Charles (Jane Richards),Mrs
2,0,0,36.0,0,0,17248.0,10.5,80,0,13.0,160.8099173553719,"Brighton, Sussex",Reeves, David,Mr
2,0,0,34.0,1,0,31027.0,21.0,80,0,12.0,160.8099173553719,"Elizabeth, NJ",Renouf, Peter Henry,Mr
2,1,1,30.0,3,0,31027.0,21.0,80,0,13.0,160.8099173553719,"Elizabeth, NJ",Renouf, Peter Henry (Lillian Jefferys),Mrs
2,1,1,28.0,0,0,230434.0,13.0,80,0,9.0,160.8099173553719,Spain,Reynaldo, Encarnacion,Ms
2,0,0,23.0,0,0,2133.0,15.0458,80,1,13.0,160.8099173553719,"Paris / Montreal, PQ",Richard, Emile,Mr
2,1,0,0.8333,1,1,29106.0,18.75,80,0,4.0,160.8099173553719,"Cornwall / Akron, OH",Richards, George Sibley,Master
2,1,0,3.0,1,1,29106.0,18.75,80,0,4.0,160.8099173553719,"Cornwall / Akron, OH",Richards, William Rowe,Master
2,1,1,24.0,2,3,29106.0,18.75,80,0,4.0,160.8099173553719,"Cornwall / Akron, OH",Richards, Sidney (Emily Hocking),Mrs
2,1,1,50.0,0,0,14258.0,10.5,80,0,13.0,160.8099173553719,"London, England / Marietta, Ohio and Milwaukee, WI",Ridsdale, Lucy,Miss
2,0,0,19.0,0,0,28004.0,10.5,80,0,13.0,160.8099173553719,"New York, NY",Rogers, Reginald Harry,Mr
2,1,1,21.0,0,0,31026.0,10.5,80,0,12.0,160.8099173553719,"Guernsey / Wilmington, DE",Rugg, Emily,Miss
2,0,0,26.0,0,0,248659.0,13.0,80,0,13.0,160.8099173553719,"Newark, NJ",Schmidt, August,Mr
2,0,0,25.0,0,0,244361.0,13.0,80,0,13.0,160.8099173553719,Liverpool,Sedgwick, Charles Frederick Waddington,Mr
2,0,0,27.0,0,0,244358.0,26.0,80,0,13.0,160.8099173553719,"Hornsey, England",Sharp, Percival James R,Mr
2,1,1,25.0,0,1,230433.0,26.0,80,0,12.0,160.8099173553719,"Deer Lodge, MT",Shelley, William (Imanita Parrish Hall),Mrs
2,1,1,18.0,0,2,250652.0,13.0,80,0,16.0,160.8099173553719,"Finland / Minneapolis, MN",Silven, Lyyli Karoliina,Miss
2,1,1,20.0,0,0,33112.0,36.75,80,0,11.0,160.8099173553719,"Cornwall / Hancock, MI",Sincock, Maude,Miss
2,1,1,30.0,0,0,250648.0,13.0,80,0,10.0,160.8099173553719,"Finland / Washington, DC",Sinkkonen, Anna,Miss
2,0,0,59.0,0,0,237442.0,13.5,80,0,13.0,160.8099173553719,"Sault St Marie, ON",Sjostedt, Ernst Adolf,Mr
2,1,1,30.0,0,0,234818.0,12.35,80,2,13.0,160.8099173553719,"Halifax, NS",Slayter, Hilda Mary,Miss
2,0,0,35.0,0,0,28206.0,10.5,80,0,13.0,160.8099173553719,Cornwall,Slemen, Richard James,Mr
2,1,1,40.0,0,0,31418.0,13.0,80,0,9.0,160.8099173553719,"New York, NY",Smith, Marion Elsie,Miss
2,0,0,25.0,0,0,29178.0,13.0,80,0,13.0,160.8099173553719,"Cornwall / Houghton, MI",Sobey, Samuel James Hayden,Mr
2,0,0,41.0,0,0,237734.0,15.0458,80,1,13.0,160.8099173553719,"New York, NY",Stanton, Samuel Ward,Mr
2,0,0,25.0,0,0,13540.0,10.5,80,0,13.0,81.0,"Catford, Kent / Detroit, MI",Stokes, Philip Joseph,Mr
2,0,0,18.5,0,0,248734.0,13.0,174,0,13.0,294.0,"New York, NY",Swane, George,Mr
2,0,0,14.0,0,0,220845.0,65.0,80,0,13.0,160.8099173553719,"Somerset / Bernardsville, NJ",Sweet, George Frederick,Mr
2,1,1,50.0,0,0,13531.0,10.5,80,0,9.0,160.8099173553719,"Indianapolis, IN",Toomey, Ellen,Miss
2,0,0,23.0,0,0,233639.0,13.0,80,0,13.0,160.8099173553719,"New York, NY",Troupiansky, Moses Aaron,Mr
2,1,1,28.0,0,0,240929.0,12.65,80,0,13.0,160.8099173553719,"Columbus, OH",Trout, William H (Jessie L),Mrs
2,1,1,27.0,0,0,34218.0,10.5,148,0,16.0,160.8099173553719,"Bath, England / Massachusetts",Troutt," Edwina Celia ""Winnie""",Miss
2,0,0,29.0,1,0,11668.0,21.0,80,0,13.0,160.8099173553719,"Plymouth, England",Turpin, William John Robert,Mr
2,0,1,27.0,1,0,11668.0,21.0,80,0,13.0,160.8099173553719,"Plymouth, England",Turpin, William John Robert (Dorothy Ann Wonnacott),Mrs
2,0,0,40.0,0,0,28221.0,13.0,80,0,13.0,160.8099173553719,"Barre, Co Washington, VT",Veal, James,Mr
2,1,1,31.0,0,0,13528.0,21.0,80,0,14.0,160.8099173553719,"Mamaroneck, NY",Walcroft, Nellie,Miss
2,0,0,30.0,1,0,31352.0,21.0,80,0,13.0,160.8099173553719,"Bristol, England / New Britain, CT",Ware, John James,Mr
2,0,0,23.0,1,0,28666.0,10.5,80,0,13.0,160.8099173553719,"New York, NY",Ware, William Jeffery,Mr
2,1,1,31.0,0,0,31352.0,21.0,80,0,10.0,160.8099173553719,"Bristol, England / New Britain, CT",Ware, John James (Florence Louise Long),Mrs
2,0,0,29.8811345124283,0,0,239856.0,0.0,80,0,13.0,160.8099173553719,Belfast,Watson, Ennis Hastings,Mr
2,1,1,12.0,0,0,33595.0,15.75,80,0,9.0,160.8099173553719,"Aberdeen / Portland, OR",Watt, Bertha J,Miss
2,1,1,40.0,0,0,33595.0,15.75,80,0,9.0,160.8099173553719,"Aberdeen / Portland, OR",Watt," James (Elizabeth ""Bessie"" Inglis Milne)",Mrs
2,1,1,32.5,0,0,27267.0,13.0,148,0,12.0,160.8099173553719,"England / Hartford, CT",Webber, Susan,Miss
2,0,0,27.0,1,0,228414.0,26.0,80,0,13.0,293.0,"Bromsgrove, England / Montreal, PQ",Weisz, Leopold,Mr
2,1,1,29.0,1,0,228414.0,26.0,80,0,10.0,160.8099173553719,"Bromsgrove, England / Montreal, PQ",Weisz, Leopold (Mathilde Francoise Pede),Mrs
2,1,0,2.0,1,1,29103.0,23.0,80,0,14.0,160.8099173553719,"Cornwall / Akron, OH",Wells, Ralph Lester,Master
2,1,1,4.0,1,1,29103.0,23.0,80,0,14.0,160.8099173553719,"Cornwall / Akron, OH",Wells, Joan,Miss
2,1,1,29.0,0,2,29103.0,23.0,80,0,14.0,160.8099173553719,"Cornwall / Akron, OH",Wells," Arthur Henry (""Addie"" Dart Trevaskis)",Mrs
2,1,1,0.9167,1,2,34651.0,27.75,80,0,10.0,160.8099173553719,"Bournmouth, England",West, Barbara J,Miss
2,1,1,5.0,1,2,34651.0,27.75,80,0,10.0,160.8099173553719,"Bournmouth, England",West, Constance Mirium,Miss
2,0,0,36.0,1,2,34651.0,27.75,80,0,13.0,160.8099173553719,"Bournmouth, England",West, Edwy Arthur,Mr
2,1,1,33.0,1,2,34651.0,27.75,80,0,10.0,160.8099173553719,"Bournmouth, England",West, Edwy Arthur (Ada Mary Worth),Mrs
2,0,0,66.0,0,0,24579.0,10.5,80,0,13.0,160.8099173553719,"Guernsey, England / Edgewood, RI",Wheadon, Edward H,Mr
2,0,0,29.8811345124283,0,0,2159.0,12.875,80,0,13.0,160.8099173553719,"New York, NY",Wheeler," Edwin ""Frederick""",Mr
2,1,0,31.0,0,0,244270.0,13.0,80,0,9.0,160.8099173553719,"London, England",Wilhelms, Charles,Mr
2,1,0,29.8811345124283,0,0,244373.0,13.0,80,0,14.0,160.8099173553719,"Harrow, England",Williams, Charles Eugene,Mr
2,1,1,26.0,0,0,220844.0,13.5,80,0,9.0,160.8099173553719,"Yoevil, England / Cottage Grove, OR",Wright, Marion,Miss
2,0,1,24.0,0,0,248747.0,13.0,80,0,13.0,160.8099173553719,Paris,Yrois," Henriette (""Mrs Harbeck"")",Miss
3,0,0,42.0,0,0,5547.0,7.55,80,0,13.0,160.8099173553719,"New York, NY",Abbing, Anthony,Mr
3,0,0,13.0,0,2,2673.0,20.25,80,0,13.0,160.8099173553719,"East Providence, RI",Abbott, Eugene Joseph,Master
3,0,0,16.0,1,1,2673.0,20.25,80,0,13.0,190.0,"East Providence, RI",Abbott, Rossmore Edward,Mr
3,1,1,35.0,1,1,2673.0,20.25,80,0,13.0,160.8099173553719,"East Providence, RI",Abbott, Stanton (Rosa Hunt),Mrs
3,1,1,16.0,0,0,348125.0,7.65,80,0,16.0,160.8099173553719,"Norway Los Angeles, CA",Abelseth, Karen Marie,Miss
3,1,0,25.0,0,0,348122.0,7.65,178,0,13.0,160.8099173553719,"Perkins County, SD",Abelseth, Olaus Jorgensen,Mr
